City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
325,Khvoynaya,RU,58.9,34.53,56.91,75,0,3.65,clear sky
326,Kuybysheve,UA,47.36,36.65,70.23,61,75,10.13,light rain
327,Tezu,IN,27.92,96.17,75.15,80,29,3.22,light rain
328,Walvis Bay,NA,-22.96,14.51,71.6,6,5,12.75,clear sky
329,Blythe,US,33.61,-114.6,100.0,33,52,4.0,broken clouds
330,Porto Walter,BR,-8.27,-72.74,72.75,71,100,5.21,light rain
331,Ouadda,CF,8.08,22.4,70.72,93,100,2.64,light rain
332,Gwadar,PK,25.12,62.33,82.62,82,100,10.6,overcast clouds
333,Okhotsk,RU,59.38,143.3,49.89,71,5,2.86,clear sky
334,Gombong,ID,-7.61,109.51,76.69,86,100,0.96,overcast clouds
335,Ossora,RU,59.24,163.07,50.65,87,100,0.85,overcast clouds
336,Boyuibe,BO,-20.42,-63.28,60.78,30,100,8.68,overcast clouds
337,Sistranda,NO,63.73,8.83,70.0,64,75,16.11,broken clouds
338,Pangnirtung,CA,66.15,-65.71,57.2,71,20,5.82,few clouds
339,Warrington,GB,53.39,-2.58,64.4,72,20,19.46,shower rain
340,Dwarka,IN,22.24,68.97,82.53,86,100,15.43,moderate rain
341,Yeppoon,AU,-23.13,150.73,46.4,93,0,6.82,clear sky
342,Amot,NO,59.57,7.99,56.62,87,71,7.14,broken clouds
343,Fort Nelson,CA,58.81,-122.7,59.0,87,90,6.93,mist
344,Dudinka,RU,69.41,86.18,57.2,87,40,6.71,light rain
345,Harindanga,IN,22.04,88.32,80.6,94,90,4.7,moderate rain
346,San Matias,BO,-16.37,-58.4,56.43,47,85,9.86,overcast clouds
347,Methoni,GR,36.82,21.7,82.0,69,20,6.85,few clouds
348,Marathon,US,44.9,-89.77,84.99,48,1,9.17,clear sky
349,Charters Towers,AU,-20.1,146.27,55.31,39,0,8.52,clear sky
350,Talnakh,RU,69.49,88.4,57.2,87,40,6.71,light rain
351,Hambantota,LK,6.12,81.12,80.6,94,78,8.05,broken clouds
352,Naze,JP,28.37,129.48,77.0,94,3,2.24,mist
353,Daru,PG,-9.08,143.21,73.71,87,1,7.99,clear sky
354,Turbat,PK,26.0,63.04,85.62,68,100,4.79,overcast clouds
355,Bongandanga,CD,1.5,21.05,72.43,95,100,1.74,overcast clouds
356,Korla,CN,41.76,86.15,84.0,48,6,7.47,clear sky
357,Morant Bay,JM,17.88,-76.41,88.0,70,20,24.16,few clouds
358,Aripuana,BR,-9.17,-60.63,89.78,31,0,6.02,clear sky
359,Faanui,PF,-16.48,-151.75,77.58,79,5,24.49,light rain
360,Kaeo,NZ,-35.1,173.78,50.0,3,6,5.01,clear sky
361,Roebourne,AU,-20.78,117.13,71.53,30,0,9.69,clear sky
362,Bonfim,BR,3.08,-59.95,92.35,46,46,5.19,scattered clouds
